title,listed_in,rating,duration,seasons,International TV Shows, TV Dramas, TV Mysteries,Crime TV Shows, International TV Shows, TV Action & Adventure,Docuseries, Reality TV, Romantic TV Shows, TV Comedies,TV Dramas, TV Horror,British TV Shows, Docuseries, Crime TV Shows,TV Comedies, Spanish-Language TV Shows, TV Thrillers,Kids' TV, TV Sci-Fi & Fantasy,Reality TV,Anime Series, Kids' TV, Korean TV Shows, Science & Nature TV, Teen TV Shows,TV Shows,TV Action & Adventure,Stand-Up Comedy & Talk Shows,Classic & Cult TV, Stand-Up Comedy & Talk Shows,Romantic TV Shows,TV Horror,Spanish-Language TV Shows, Classic & Cult TV,TV Sci-Fi & Fantasy,Cluster,PCA1,PCA2,Cluster_Label
Daybreak,"['TV Action & Adventure', ' TV Comedies', ' TV Horror']",4,1 Season,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.0283531833586623,1.554916475135239,Mixed Genre Epics
"Breakfast, Lunch & Dinner",['Docuseries'],4,1 Season,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.6687985700261022,0.2858473656985453,Family/Kids Shows
"ChuChu TV Kids Songs, Learning Videos & Bedtime Stories","[""Kids' TV""]",6,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7540235740862442,2.379408833329393,Drama-heavy Long Series
Interior Design Masters,"['British TV Shows', ' International TV Shows', ' Reality TV']",5,1 Season,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.1920648541661785,-1.0261622275300744,Family/Kids Shows
Little Baby Bum: Nursery Rhyme Friends,"['British TV Shows', "" Kids' TV""]",6,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.382878626971222,1.30351230881548,Family/Kids Shows
Mighty Little Bheem: Diwali,"[""Kids' TV"", ' TV Comedies']",6,1 Season,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36762999071193575,2.953139403988352,Drama-heavy Long Series
MONKART,"[""Kids' TV"", ' Korean TV Shows']",7,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12770911221133527,2.530549228354284,Drama-heavy Long Series
Spirit Riding Free: Pony Tales,"[""Kids' TV""]",7,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9188805852382916,2.788825337621225,Drama-heavy Long Series
Toon,"['International TV Shows', ' TV Comedies']",4,2 Seasons,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3068089093218547,0.7142489114475351,Short Comedies
Chosen,"['Crime TV Shows', ' International TV Shows', ' TV Action & Adventure']",2,2 Seasons,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.038904717765367,-1.8154886993388335,Family/Kids Shows
THE UNLISTED,"[""Kids' TV"", ' TV Thrillers']",5,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48119669851079033,2.115179520403234,Drama-heavy Long Series
Another Miss Oh,"['International TV Shows', ' Korean TV Shows', ' Romantic TV Shows']",4,1 Season,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7498629996202477,-0.49347700376658316,Short Comedies
Second 20s,"['International TV Shows', ' Korean TV Shows', ' Romantic TV Shows']",2,1 Season,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0257646441270967,-1.0960062282392709,Short Comedies
Black Money Love,"['Crime TV Shows', ' International TV Shows', ' TV Dramas']",4,1 Season,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.7843558269167142,-1.916954390069706,Family/Kids Shows
The Lies Within,"['Crime TV Shows', ' International TV Shows', ' Korean TV Shows']",2,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.35502667079592587,-2.193396583085471,Family/Kids Shows
Insatiable,"['TV Comedies', ' TV Dramas', ' Teen TV Shows']",4,2 Seasons,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.6276453806978419,0.22944666745214995,Mixed Genre Epics
The Hook Up Plan,"['International TV Shows', ' Romantic TV Shows', ' TV Comedies']",4,2 Seasons,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.345085109967599,0.33852967615931706,Short Comedies
Beyblade Burst Turbo,"['Anime Series', "" Kids' TV""]",7,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.096426818868164,1.626786114664304,Family/Kids Shows
Ultramarine Magmell,"['Anime Series', ' International TV Shows']",2,1 Season,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.3217079523328674,-1.4897817414986598,Family/Kids Shows
Rhythm + Flow,['Reality TV'],4,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.24390342200092782,0.593623025137888,Family/Kids Shows
Legend Quest: Masters of Myth,"[""Kids' TV"", ' Spanish-Language TV Shows']",7,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7827568859872123,2.1286451169382885,Drama-heavy Long Series
My Country: The New Age,"['International TV Shows', ' Korean TV Shows', ' TV Action & Adventure']",2,1 Season,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.094781869538868,-0.600655218471357,Short Comedies
Creeped Out,"['British TV Shows', "" Kids' TV"", ' TV Thrillers']",5,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.1100517513957677,1.0392829958893222,Family/Kids Shows
Peaky Blinders,"['British TV Shows', ' Crime TV Shows', ' International TV Shows']",4,5 Seasons,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3.304445957017661,-1.40132425046665,Family/Kids Shows
Raising Dion,"[""Kids' TV"", ' TV Action & Adventure', ' TV Dramas']",5,1 Season,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10205844673909135,1.7215647469043682,Drama-heavy Long Series
Rotten,"['Docuseries', ' Science & Nature TV']",4,2 Seasons,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-1.5614856658016378,0.22467902834884093,Family/Kids Shows
Super Monsters,"[""Kids' TV""]",6,3 Seasons,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8078359518834893,2.5957126174403684,Drama-heavy Long Series
Seis Manos,"['Anime Series', ' Crime TV Shows']",4,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.0304480232160036,-0.8028933080869968,Family/Kids Shows
Living Undocumented,['Docuseries'],4,1 Season,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.6687985700261022,0.2858473656985453,Family/Kids Shows
Cheese in the Trap,"['International TV Shows', ' Korean TV Shows', ' Romantic TV Shows']",2,1 Season,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0257646441270967,-1.0960062282392709,Short Comedies
Chicago Typewriter,"['International TV Shows', ' Korean TV Shows', ' Romantic TV Shows']",2,1 Season,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0257646441270967,-1.0960062282392709,Short Comedies
College Romance,"['International TV Shows', ' Romantic TV Shows', ' TV Comedies']",4,1 Season,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3719912988662215,0.23037778410382917,Short Comedies
Engineering Girls,"['International TV Shows', ' TV Comedies']",4,1 Season,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.333715098220477,0.6060970193920472,Short Comedies
Girls Hostel,"['International TV Shows', ' TV Comedies', ' TV Dramas']",4,1 Season,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9445528707348723,0.12988577072367055,Short Comedies
Inmates,"['International TV Shows', ' TV Comedies']",4,1 Season,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.333715098220477,0.6060970193920472,Short Comedies
Miniforce X,"[""Kids' TV"", ' Korean TV Shows']",7,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12770911221133527,2.530549228354284,Drama-heavy Long Series
The K2,"['International TV Shows', ' Korean TV Shows', ' Romantic TV Shows']",2,1 Season,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0257646441270967,-1.0960062282392709,Short Comedies
The Liar and His Lover,"['International TV Shows', ' Korean TV Shows', ' Romantic TV Shows']",5,1 Season,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.611912177366823,-0.19221239153023914,Short Comedies
Gotham,"['Crime TV Shows', ' TV Action & Adventure', ' TV Dramas']",4,5 Seasons,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.015810419704382902,-0.46383762243442045,Mixed Genre Epics
Bard of Blood,"['International TV Shows', ' TV Action & Adventure', ' TV Dramas']",4,1 Season,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.6654527134180794,-0.3242130254555925,Mixed Genre Epics
El Marginal,"['Crime TV Shows', ' International TV Shows', ' Spanish-Language TV Shows']",4,3 Seasons,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.3397884668758981,-1.776467685917802,Family/Kids Shows
The Inmate,"['Crime TV Shows', ' International TV Shows', ' Spanish-Language TV Shows']",4,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.2859760890786531,-1.9927714700287775,Family/Kids Shows
Abstract: The Art of Design,['Docuseries'],2,2 Seasons,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.41980311441787527,-0.20852996671865504,Family/Kids Shows
Glitch,"['International TV Shows', ' TV Dramas', ' TV Horror']",4,3 Seasons,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.9878402650474059,-0.1271417830187744,Mixed Genre Epics
Vagabond,"['International TV Shows', ' Korean TV Shows', ' TV Action & Adventure']",4,1 Season,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.818880225032018,0.0018740060013309506,Short Comedies
Criminal: France,"['Crime TV Shows', ' International TV Shows', ' TV Dramas']",4,1 Season,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.7843558269167142,-1.916954390069706,Family/Kids Shows
Criminal: Germany,"['British TV Shows', ' Crime TV Shows', ' International TV Shows']",4,1 Season,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3.196821201423171,-1.8339318186886016,Family/Kids Shows
Criminal: Spain,"['British TV Shows', ' Crime TV Shows', ' International TV Shows']",4,1 Season,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3.196821201423171,-1.8339318186886016,Family/Kids Shows
Fastest Car,['Reality TV'],4,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.27080961089955036,0.7017749171933758,Family/Kids Shows
Inside Bill's Brain: Decoding Bill Gates,"['Docuseries', ' Science & Nature TV']",2,1 Season,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-1.2586778323961658,-0.4860020881793351,Family/Kids Shows
The Hockey Girls,"['International TV Shows', ' TV Comedies', ' TV Dramas']",4,1 Season,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9445528707348723,0.12988577072367055,Short Comedies
When the Camellia Blooms,"['International TV Shows', ' Korean TV Shows', ' Romantic TV Shows']",2,1 Season,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0257646441270967,-1.0960062282392709,Short Comedies
Surviving R. Kelly,"['Crime TV Shows', ' Docuseries']",4,1 Season,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.6966142382292069,-1.3331572464092807,Family/Kids Shows
Kabaneri of the Iron Fortress: The Battle of Unato,"['Anime Series', ' International TV Shows', ' TV Horror']",4,1 Season,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.1141162413556303,-0.7868532842204334,Family/Kids Shows
Marianne,"['International TV Shows', ' TV Dramas', ' TV Horror']",4,1 Season,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0416526428446504,-0.3434455671297502,Mixed Genre Epics
Top Boy,"['British TV Shows', ' Crime TV Shows', ' International TV Shows']",4,1 Season,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3.196821201423171,-1.8339318186886016,Family/Kids Shows
Unbelievable,"['Crime TV Shows', ' TV Dramas']",4,1 Season,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.015479090167408055,-1.0160769651360682,Family/Kids Shows
The I-Land,"['TV Action & Adventure', ' TV Dramas', ' TV Sci-Fi & Fantasy']",4,1 Season,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.0542416511990127,1.057519348128605,Mixed Genre Epics
"The Mind, Explained","['Docuseries', ' Science & Nature TV']",2,1 Season,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-1.2586778323961658,-0.4860020881793351,Family/Kids Shows
The Spy,"['International TV Shows', ' TV Dramas', ' TV Thrillers']",4,1 Season,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.693035340682593,-0.4068095006251028,Mixed Genre Epics
Loo Loo Kids: Johny & Friends Musical Adventures,"[""Kids' TV""]",6,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7540235740862442,2.379408833329393,Drama-heavy Long Series
Moving Art,"['Docuseries', ' Science & Nature TV']",3,3 Seasons,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-1.4504410324468355,0.031566308167984856,Family/Kids Shows
Naruto,"['Anime Series', ' International TV Shows']",2,9 Seasons,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.536957463521848,-0.6245666050547567,Family/Kids Shows
Serial Killer with Piers Morgan,"['British TV Shows', ' Crime TV Shows', ' Docuseries']",2,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3.222340195714418,-2.328875148169242,Family/Kids Shows
Luo Bao Bei,"['British TV Shows', "" Kids' TV""]",6,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.355972438072599,1.1953604167599923,Family/Kids Shows
Styling Hollywood,['Reality TV'],2,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.031998222505921825,-0.008906199334800094,Family/Kids Shows
The Dark Crystal: Age of Resistance,"['TV Action & Adventure', ' TV Dramas', ' TV Sci-Fi & Fantasy']",5,1 Season,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.916290828945588,1.358783960364949,Mixed Genre Epics
The Good Bandit,"['Crime TV Shows', ' International TV Shows', ' Spanish-Language TV Shows']",4,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.2859760890786531,-1.9927714700287775,Family/Kids Shows
True and the Rainbow Kingdom,"[""Kids' TV""]",6,3 Seasons,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8078359518834893,2.5957126174403684,Drama-heavy Long Series
Million Pound Menu,"['British TV Shows', ' International TV Shows', ' Reality TV']",4,2 Seasons,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.0810202208113764,-1.2192749477109301,Family/Kids Shows
13 Reasons Why: Beyond the Reasons,"['Crime TV Shows', ' Docuseries']",4,3 Seasons,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.7504266160264519,-1.1168534622983053,Family/Kids Shows
HERO MASK,"['Anime Series', ' Crime TV Shows', ' International TV Shows']",2,2 Seasons,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.550329304357083,-2.198148065437836,Family/Kids Shows
Hyperdrive,['Reality TV'],5,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.3818542442543526,0.894887637374232,Family/Kids Shows
45 rpm,"['International TV Shows', ' Romantic TV Shows', ' Spanish-Language TV Shows']",4,1 Season,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.09481522584437,-0.8953811151825781,Short Comedies
Apache: The Life of Carlos Tevez,"['Crime TV Shows', ' International TV Shows', ' Spanish-Language TV Shows']",4,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.2859760890786531,-1.9927714700287775,Family/Kids Shows
Better Than Us,"['Crime TV Shows', ' International TV Shows', ' TV Dramas']",4,1 Season,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.7843558269167142,-1.916954390069706,Family/Kids Shows
Diagnosis,"['Docuseries', ' Science & Nature TV']",2,1 Season,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-1.2586778323961658,-0.4860020881793351,Family/Kids Shows
Green Frontier,"['Crime TV Shows', ' International TV Shows', ' Spanish-Language TV Shows']",4,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.2859760890786531,-1.9927714700287775,Family/Kids Shows
MINDHUNTER,"['Crime TV Shows', ' TV Dramas', ' TV Mysteries']",4,2 Seasons,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.44001033514715393,-0.9728350928026488,Mixed Genre Epics
The King's Avatar,"['International TV Shows', ' TV Action & Adventure', ' TV Dramas']",4,1 Season,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.6654527134180794,-0.3242130254555925,Mixed Genre Epics
Victim Number 8,"['International TV Shows', ' Spanish-Language TV Shows', ' TV Action & Adventure']",4,1 Season,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1638324512561409,-0.4000301054146642,Short Comedies
Cannon Busters,"['Anime Series', ' International TV Shows']",4,1 Season,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.5976095968397168,-0.8872525170259715,Family/Kids Shows
Sacred Games,"['Crime TV Shows', ' International TV Shows', ' TV Dramas']",4,2 Seasons,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.8112620158153366,-1.8088024980142179,Family/Kids Shows
Til Death Do Us Part,"['International TV Shows', ' TV Dramas', ' TV Thrillers']",4,1 Season,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.693035340682593,-0.4068095006251028,Mixed Genre Epics
Happy Jail,"['Crime TV Shows', ' Docuseries']",4,1 Season,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.6966142382292069,-1.3331572464092807,Family/Kids Shows
Knightfall,['TV Dramas'],4,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.14780706301281457,0.8007517819036053,Mixed Genre Epics
DC Super Hero Girls,"[""Kids' TV""]",7,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.891974396339669,2.6806734455657373,Drama-heavy Long Series
GLOW,"['TV Comedies', ' TV Dramas']",4,3 Seasons,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.39753389395770855,0.3380838696614129,Mixed Genre Epics
IZombie,"['TV Comedies', ' TV Dramas', ' TV Horror']",4,5 Seasons,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8272148716445504,0.654786886577927,Mixed Genre Epics
Sintonia,"['Crime TV Shows', ' International TV Shows', ' TV Dramas']",4,1 Season,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.7843558269167142,-1.916954390069706,Family/Kids Shows
The Family,['Docuseries'],2,1 Season,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.39289692551925265,-0.31668185877414284,Family/Kids Shows
Bad Guys,"['Crime TV Shows', ' International TV Shows', ' Korean TV Shows']",4,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.6309283153027757,-1.5908673586127824,Family/Kids Shows
Dollar,"['International TV Shows', ' TV Dramas']",4,1 Season,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5581592873605639,-0.4438447999352884,Mixed Genre Epics
